Date,SPX,GLD,USO,SLV,EUR/USD,formatted_date
2011-04-12,1314.160034,141.610001,42.299999,39.09,1.447639,12-04-2011
2011-04-13,1314.410034,141.899994,42.75,39.57,1.44421,13-04-2011
2011-04-14,1314.52002,143.809998,43.279999,41.07,1.44321,14-04-2011
2011-04-18,1305.140015,145.929993,42.880001,42.419998,1.422394,18-04-2011
2011-04-19,1312.619995,145.929993,42.950001,43.0,1.433795,19-04-2011
2011-04-20,1330.359985,146.5,44.220001,44.119999,1.4514,20-04-2011
2011-04-21,1337.380005,146.740005,44.57,45.540001,1.455498,21-04-2011
2011-04-25,1335.25,146.869995,44.529999,45.830002,1.457896,25-04-2011
2011-04-26,1347.23999,146.380005,44.48,44.029999,1.468795,26-04-2011
2011-04-27,1355.660034,149.199997,45.02,47.0,1.478,27-04-2011
2011-04-28,1360.47998,149.820007,44.830002,47.259998,1.484406,28-04-2011
2011-05-02,1361.219971,150.410004,44.93,42.830002,1.482382,02-05-2011
2011-05-03,1356.619995,149.880005,44.080002,40.580002,1.483327,03-05-2011
2011-05-04,1347.319946,147.729996,43.259998,38.27,1.482975,04-05-2011
2011-05-05,1335.099976,143.470001,39.32,33.720001,1.45444,05-05-2011
2011-05-09,1346.290039,147.380005,40.869999,36.98,1.437608,09-05-2011
2011-05-10,1357.160034,147.899994,41.080002,37.52,1.441109,10-05-2011
2011-05-11,1342.079956,146.539993,39.349998,34.389999,1.4211,11-05-2011
2011-05-12,1348.650024,146.589996,39.279999,33.32,1.423792,12-05-2011
2011-05-16,1329.469971,145.369995,38.509998,32.849998,1.415809,16-05-2011
2011-05-17,1328.97998,144.740005,38.549999,33.09,1.4269,17-05-2011
2011-05-18,1340.680054,145.600006,39.5,34.23,1.425517,18-05-2011
2011-05-19,1343.599976,145.649994,39.07,34.259998,1.431619,19-05-2011
2011-05-23,1317.369995,147.830002,38.470001,34.27,1.403666,23-05-2011
2011-05-24,1316.280029,148.589996,39.279999,35.77,1.4099,24-05-2011
2011-05-25,1320.469971,148.580002,39.93,36.919998,1.40849,25-05-2011
2011-05-26,1325.689941,148.220001,39.599998,36.509998,1.413507,26-05-2011
2011-05-31,1345.199951,149.639999,40.5,37.599998,1.442793,31-05-2011
2011-06-01,1314.550049,149.910004,39.52,35.75,1.434494,01-06-2011
2011-06-02,1312.939941,149.5,39.68,35.290001,1.448604,02-06-2011
2011-06-06,1286.170044,150.479996,39.0,35.709999,1.4583,06-06-2011
2011-06-07,1284.939941,150.419998,39.049999,36.119999,1.468601,07-06-2011
2011-06-08,1279.560059,149.809998,39.849998,36.029999,1.460195,08-06-2011
2011-06-09,1289.0,150.559998,40.139999,36.669998,1.451568,09-06-2011
2011-06-13,1271.829956,147.770004,38.259998,33.869999,1.441691,13-06-2011
2011-06-14,1287.869995,148.669998,39.099998,34.669998,1.445003,14-06-2011
2011-06-15,1265.420044,149.119995,37.580002,34.880001,1.418198,15-06-2011
2011-06-16,1267.640015,148.970001,37.419998,34.650002,1.41991,16-06-2011
2011-06-20,1278.359985,150.029999,36.720001,35.09,1.432542,20-06-2011
2011-06-21,1295.52002,150.759995,36.790001,35.509998,1.438166,21-06-2011
2011-06-22,1287.140015,150.990005,37.099998,35.5,1.431434,22-06-2011
2011-06-23,1283.5,148.339996,36.009998,34.369999,1.427002,23-06-2011
2011-06-27,1280.099976,145.729996,35.639999,32.630001,1.43168,27-06-2011
2011-06-28,1296.670044,146.240005,36.419998,33.0,1.435791,28-06-2011
2011-06-29,1307.410034,147.179993,37.23,34.009998,1.44789,29-06-2011
2011-06-30,1320.640015,146.0,37.240002,33.84,1.449695,30-06-2011
2011-07-05,1337.880005,147.630005,37.959999,34.630001,1.442814,05-07-2011
2011-07-06,1339.219971,148.910004,37.889999,35.099998,1.433158,06-07-2011
2011-07-07,1353.219971,149.149994,38.610001,35.5,1.436451,07-07-2011
2011-07-11,1319.48999,151.589996,37.290001,34.900002,1.40406,11-07-2011
2011-07-12,1313.640015,152.770004,37.93,35.200001,1.396902,12-07-2011
2011-07-13,1317.719971,154.139999,38.349998,37.23,1.423427,13-07-2011
2011-07-14,1308.869995,154.539993,37.549999,37.41,1.415729,14-07-2011
2011-07-18,1305.439941,156.570007,37.59,39.470001,1.411194,18-07-2011
2011-07-19,1326.72998,154.660004,38.25,38.009998,1.417294,19-07-2011
2011-07-20,1325.839966,156.020004,38.400002,39.119999,1.427002,20-07-2011
2011-07-21,1343.800049,154.830002,38.720001,38.310001,1.442003,21-07-2011
2011-07-25,1337.430054,157.339996,38.68,39.310001,1.437153,25-07-2011
2011-07-26,1331.939941,157.770004,38.810001,39.889999,1.45081,26-07-2011
2011-07-27,1304.890015,157.190002,37.970001,39.169998,1.437298,27-07-2011
2011-07-28,1300.670044,157.320007,37.91,38.759998,1.433199,28-07-2011
2011-08-01,1286.939941,157.720001,37.200001,38.290001,1.426208,01-08-2011
2011-08-02,1254.050049,161.520004,36.400002,39.82,1.417334,02-08-2011
2011-08-03,1260.339966,161.490005,35.860001,40.549999,1.435297,03-08-2011
2011-08-04,1200.069946,160.639999,33.73,37.610001,1.406707,04-08-2011
2011-08-08,1119.459961,167.119995,31.51,37.970001,1.417073,08-08-2011
2011-08-09,1172.530029,168.610001,31.620001,36.32,1.438311,09-08-2011
2011-08-10,1120.76001,174.580002,31.780001,38.439999,1.412469,10-08-2011
2011-08-11,1172.640015,170.75,33.299999,37.799999,1.422637,11-08-2011
2011-08-15,1204.48999,171.800003,34.220001,38.669998,1.443835,15-08-2011
2011-08-16,1192.76001,173.919998,33.830002,39.029999,1.439802,16-08-2011
2011-08-17,1193.890015,174.419998,34.009998,39.330002,1.442918,17-08-2011
2011-08-18,1140.650024,177.720001,31.719999,39.66,1.432439,18-08-2011
2011-08-22,1123.819946,184.589996,32.720001,42.630001,1.436101,22-08-2011
2011-08-23,1162.349976,177.669998,33.419998,40.630001,1.44371,23-08-2011
2011-08-24,1177.599976,171.649994,33.080002,38.830002,1.441234,24-08-2011
2011-08-25,1159.27002,172.360001,32.970001,40.0,1.437298,25-08-2011
2011-08-29,1210.079956,173.889999,33.959999,39.720001,1.452433,29-08-2011
2011-08-30,1212.920044,179.100006,34.439999,40.400002,1.443314,30-08-2011
2011-08-31,1218.890015,177.720001,34.509998,40.450001,1.437463,31-08-2011
2011-09-01,1204.420044,177.869995,34.470001,40.52,1.426208,01-09-2011
2011-09-06,1165.23999,182.899994,33.59,41.049999,1.400325,06-09-2011
2011-09-07,1198.619995,177.080002,34.689999,40.529999,1.40857,07-09-2011
2011-09-08,1185.900024,181.809998,34.459999,41.220001,1.390414,08-09-2011
2011-09-12,1162.27002,176.669998,34.419998,39.139999,1.366027,12-09-2011
2011-09-13,1172.869995,178.539993,34.849998,39.869999,1.368607,13-09-2011
2011-09-14,1188.680054,177.210007,34.34,39.599998,1.374608,14-09-2011
2011-09-15,1209.109985,174.399994,34.599998,38.790001,1.386905,15-09-2011
2011-09-19,1204.089966,173.309998,33.290001,38.650002,1.360563,19-09-2011
2011-09-20,1202.089966,175.779999,33.43,38.830002,1.369394,20-09-2011
2011-09-21,1166.76001,173.589996,32.919998,38.560001,1.358603,21-09-2011
2011-09-22,1129.560059,169.050003,31.129999,34.919998,1.34809,22-09-2011
2011-09-26,1162.949951,157.580002,31.469999,29.77,1.351808,26-09-2011
2011-09-27,1175.380005,160.630005,32.369999,31.17,1.358234,27-09-2011
2011-09-28,1151.060059,156.220001,31.25,28.870001,1.353766,28-09-2011
2011-09-29,1160.400024,157.699997,31.969999,29.959999,1.358585,29-09-2011
2011-10-03,1099.22998,160.960007,29.74,29.49,1.319505,03-10-2011
2011-10-04,1123.949951,157.639999,29.91,29.09,1.333013,04-10-2011
2011-10-05,1144.030029,159.460007,30.84,29.66,1.333992,05-10-2011
2011-10-06,1164.969971,160.490005,31.98,31.200001,1.342895,06-10-2011
2011-10-10,1194.890015,163.270004,33.240002,31.26,1.36355,10-10-2011
2011-10-11,1195.540039,162.100006,33.009998,31.379999,1.364573,11-10-2011
2011-10-12,1207.25,163.259995,32.919998,31.77,1.379196,12-10-2011
2011-10-13,1203.660034,162.300003,32.650002,30.940001,1.373551,13-10-2011
2011-10-17,1200.859985,162.619995,33.43,31.040001,1.3744,17-10-2011
2011-10-18,1225.380005,161.839996,34.150002,31.33,1.374004,18-10-2011
2011-10-19,1209.880005,159.869995,33.310001,30.23,1.3765,19-10-2011
2011-10-20,1215.390015,157.770004,33.330002,29.73,1.377904,20-10-2011
2011-10-24,1254.189941,161.020004,35.380001,30.870001,1.392234,24-10-2011
2011-10-25,1229.050049,165.589996,35.799999,32.43,1.390453,25-10-2011
2011-10-26,1242.0,167.399994,35.060001,32.5,1.387694,26-10-2011
2011-10-27,1284.589966,169.550003,36.209999,34.099998,1.417394,27-10-2011
2011-10-31,1253.300049,167.339996,35.740002,33.439999,1.414007,31-10-2011
2011-11-01,1218.280029,167.380005,35.200001,32.330002,1.386001,01-11-2011
2011-11-02,1237.900024,169.059998,35.669998,33.25,1.365598,02-11-2011
2011-11-03,1261.150024,171.720001,36.32,33.619999,1.369,03-11-2011
2011-11-04,1253.22998,170.850006,36.459999,33.200001,1.382992,04-11-2011
2011-11-07,1261.119995,174.979996,37.09,34.080002,1.37893,07-11-2011
2011-11-08,1275.920044,173.529999,37.43,34.0,1.376008,08-11-2011
2011-11-09,1229.099976,172.070007,37.0,33.099998,1.382648,09-11-2011
2011-11-10,1239.699951,171.139999,37.720001,33.139999,1.352667,10-11-2011
2011-11-11,1263.849976,173.960007,38.209999,33.740002,1.361007,11-11-2011
2011-11-14,1251.780029,173.199997,37.860001,33.330002,1.378702,14-11-2011
2011-11-15,1257.810059,173.360001,38.43,33.66,1.362416,15-11-2011
2011-11-16,1236.910034,171.509995,39.34,32.82,1.350713,16-11-2011
2011-11-17,1216.130005,167.100006,38.23,30.639999,1.344104,17-11-2011
2011-11-18,1215.650024,167.619995,37.82,31.4,1.345804,18-11-2011
2011-11-21,1192.97998,163.5,37.59,30.76,1.352997,21-11-2011
2011-11-22,1188.040039,165.309998,37.82,31.889999,1.348436,22-11-2011
2011-11-23,1161.790039,164.830002,37.16,30.93,1.352192,23-11-2011
2011-11-25,1158.670044,163.399994,37.16,30.200001,1.333102,25-11-2011
2011-11-28,1192.550049,166.630005,37.849998,31.27,1.331345,28-11-2011
2011-11-29,1195.189941,166.880005,38.549999,31.030001,1.3317,29-11-2011
2011-11-30,1246.959961,170.130005,38.779999,32.0,1.33241,30-11-2011
2011-12-01,1244.579956,169.630005,38.610001,31.860001,1.344393,01-12-2011
2011-12-02,1244.280029,169.820007,39.029999,31.65,1.346692,02-12-2011
2011-12-05,1257.079956,167.320007,39.009998,31.049999,1.341904,05-12-2011
2011-12-06,1258.469971,168.179993,39.0,31.93,1.33867,06-12-2011
2011-12-07,1261.01001,169.399994,38.810001,31.610001,1.341202,07-12-2011
2011-12-08,1234.349976,165.979996,37.779999,30.700001,1.340375,08-12-2011
2011-12-09,1255.189941,166.399994,38.5,31.33,1.334543,09-12-2011
2011-12-12,1236.469971,161.990005,37.880001,30.49,1.337167,12-12-2011
2011-12-13,1225.72998,158.449997,38.610001,29.82,1.317107,13-12-2011
2011-12-14,1211.819946,152.889999,36.66,28.07,1.301914,14-12-2011
2011-12-15,1215.75,152.330002,36.130001,28.219999,1.298802,15-12-2011
2011-12-16,1219.660034,155.229996,36.27,28.85,1.302966,16-12-2011
2011-12-19,1205.349976,154.869995,36.200001,27.959999,1.303696,19-12-2011
2011-12-20,1241.300049,156.979996,37.560001,28.77,1.300779,20-12-2011
2011-12-21,1243.719971,157.160004,38.110001,28.6,1.308798,21-12-2011
2011-12-22,1254.0,156.039993,38.279999,28.360001,1.304002,22-12-2011
2011-12-23,1265.329956,156.309998,38.490002,28.280001,1.305602,23-12-2011
2011-12-27,1265.430054,154.910004,39.060001,27.870001,1.305057,27-12-2011
2011-12-28,1249.640015,151.029999,38.34,26.27,1.307207,28-12-2011
2011-12-29,1263.02002,150.339996,38.41,27.07,1.292725,29-12-2011
2011-12-30,1257.599976,151.990005,38.110001,26.940001,1.295605,30-12-2011
2012-01-03,1277.060059,155.919998,39.689999,28.83,1.294096,03-01-2012
2012-01-04,1277.300049,156.710007,39.77,28.389999,1.305602,04-01-2012
2012-01-05,1281.060059,157.779999,39.169998,28.51,1.293142,05-01-2012
2012-01-06,1277.810059,157.199997,39.220001,27.91,1.279607,06-01-2012
2012-01-09,1280.699951,156.5,39.080002,28.129999,1.268038,09-01-2012
2012-01-10,1292.079956,158.639999,39.34,29.049999,1.277596,10-01-2012
2012-01-11,1292.47998,159.669998,38.919998,29.139999,1.275185,11-01-2012
2012-01-12,1295.5,160.380005,38.060001,29.309999,1.272394,12-01-2012
2012-01-13,1289.089966,159.259995,38.16,28.82,1.282051,13-01-2012
2012-01-17,1293.670044,160.5,38.790001,29.190001,1.266705,17-01-2012
2012-01-18,1308.040039,161.600006,38.830002,29.65,1.2746,18-01-2012
2012-01-19,1314.5,161.220001,38.689999,29.74,1.286604,19-01-2012
2012-01-20,1315.380005,162.070007,37.779999,31.219999,1.296496,20-01-2012
2012-01-23,1316.0,163.160004,38.389999,31.389999,1.288477,23-01-2012
2012-01-24,1314.650024,162.009995,38.099998,31.08,1.302694,24-01-2012
2012-01-25,1326.060059,166.419998,38.349998,32.369999,1.304104,25-01-2012
2012-01-26,1318.430054,167.270004,38.369999,32.43,1.310736,26-01-2012
2012-01-27,1316.329956,168.970001,38.299999,32.959999,1.309278,27-01-2012
2012-01-30,1313.01001,168.029999,38.009998,32.529999,1.320795,30-01-2012
2012-01-31,1312.410034,169.309998,37.82,32.279999,1.313957,31-01-2012
2012-02-01,1324.089966,169.559998,37.380001,32.77,1.307702,01-02-2012
2012-02-02,1325.540039,171.050003,37.130001,33.360001,1.317003,02-02-2012
2012-02-03,1344.900024,167.639999,37.59,32.689999,1.313715,03-02-2012
2012-02-06,1344.329956,167.179993,37.330002,32.68,1.312715,06-02-2012
2012-02-07,1347.050049,169.699997,37.950001,33.259998,1.312164,07-02-2012
2012-02-08,1349.959961,168.5,38.040001,33.040001,1.324854,08-02-2012
2012-02-09,1351.949951,168.020004,38.330002,32.900002,1.324854,09-02-2012
2012-02-10,1342.640015,167.139999,38.02,32.509998,1.327845,10-02-2012
2012-02-13,1351.77002,167.509995,38.689999,32.75,1.323679,13-02-2012
2012-02-14,1350.5,167.119995,38.84,32.540001,1.315789,14-02-2012
2012-02-15,1343.22998,168.110001,39.18,32.450001,1.31337,15-02-2012
2012-02-16,1358.040039,168.0,39.279999,32.57,1.305807,16-02-2012
2012-02-17,1361.22998,167.350006,39.75,32.279999,1.31268,17-02-2012
2012-02-21,1362.209961,171.020004,40.580002,33.380001,1.320481,21-02-2012
2012-02-22,1357.660034,172.940002,40.59,33.439999,1.324328,22-02-2012
2012-02-23,1363.459961,173.020004,41.369999,34.400002,1.325574,23-02-2012
2012-02-24,1365.73999,172.229996,42.009998,34.369999,1.337363,24-02-2012
2012-02-27,1367.589966,171.699997,41.18,34.360001,1.346711,27-02-2012
2012-02-28,1372.180054,173.490005,40.790001,35.830002,1.340662,28-02-2012
2012-02-29,1365.680054,164.289993,40.919998,33.549999,1.3478,29-02-2012
2012-03-01,1374.089966,166.610001,41.75,34.439999,1.33209,01-03-2012
2012-03-02,1369.630005,166.339996,40.77,33.759998,1.332268,02-03-2012
2012-03-05,1364.329956,165.649994,40.970001,33.029999,1.318618,05-03-2012
2012-03-06,1343.359985,162.699997,40.130001,32.009998,1.322576,06-03-2012
2012-03-07,1352.630005,163.630005,40.610001,32.41,1.312336,07-03-2012
2012-03-08,1365.910034,165.279999,40.82,32.849998,1.313991,08-03-2012
2012-03-09,1370.869995,166.380005,41.09,33.220001,1.327492,09-03-2012
2012-03-12,1371.089966,165.070007,40.700001,32.630001,1.312508,12-03-2012
2012-03-13,1395.949951,162.300003,40.830002,32.259998,1.316829,13-03-2012
2012-03-14,1394.280029,159.570007,40.41,31.27,1.308044,14-03-2012
2012-03-15,1402.599976,161.080002,40.279999,31.530001,1.302253,15-03-2012
2012-03-16,1404.170044,161.300003,41.029999,31.59,1.307873,16-03-2012
2012-03-19,1409.75,161.589996,41.290001,31.98,1.317714,19-03-2012
2012-03-20,1405.52002,160.130005,40.43,31.15,1.322926,20-03-2012
2012-03-21,1402.890015,160.210007,40.66,31.209999,1.323767,21-03-2012
2012-03-22,1392.780029,159.570007,40.139999,30.540001,1.321877,22-03-2012
2012-03-23,1397.109985,161.529999,40.689999,31.24,1.320481,23-03-2012
2012-03-26,1416.51001,164.399994,40.77,31.940001,1.336005,26-03-2012
2012-03-27,1412.52002,163.240005,40.709999,31.59,1.332871,27-03-2012
2012-03-28,1405.540039,161.509995,40.189999,31.15,1.332623,28-03-2012
2012-03-29,1403.280029,161.279999,39.290001,31.35,1.331381,29-03-2012
2012-04-02,1419.040039,162.940002,40.029999,32.049999,1.333333,02-04-2012
2012-04-03,1413.380005,159.889999,39.66,31.65,1.322524,03-04-2012
2012-04-04,1398.959961,157.210007,38.84,30.33,1.314406,04-04-2012
2012-04-05,1398.079956,158.309998,39.259998,30.719999,1.306506,05-04-2012
2012-04-09,1382.199951,159.369995,38.970001,30.59,1.311131,09-04-2012
2012-04-10,1358.589966,161.100006,38.509998,30.790001,1.30736,10-04-2012
2012-04-11,1368.709961,161.070007,39.009998,30.65,1.311992,11-04-2012
2012-04-12,1387.569946,162.699997,39.439999,31.42,1.318913,12-04-2012
2012-04-16,1369.569946,160.460007,39.18,30.559999,1.31268,16-04-2012
2012-04-17,1390.780029,160.25,39.639999,30.799999,1.313543,17-04-2012
2012-04-18,1385.140015,159.309998,39.049999,30.639999,1.311992,18-04-2012
2012-04-19,1376.920044,159.429993,38.959999,30.799999,1.314579,19-04-2012
2012-04-23,1366.939941,159.070007,39.029999,29.969999,1.315201,23-04-2012
2012-04-24,1371.969971,159.300003,39.169998,29.93,1.319784,24-04-2012
2012-04-25,1390.689941,159.619995,39.41,29.860001,1.323276,25-04-2012
2012-04-26,1399.97998,161.029999,39.529999,30.18,1.319087,26-04-2012
2012-04-30,1397.910034,161.880005,39.68,30.110001,1.323977,30-04-2012
2012-05-01,1405.819946,161.320007,40.150002,30.059999,1.323977,01-05-2012
2012-05-02,1402.310059,160.589996,39.889999,29.780001,1.314752,02-05-2012
2012-05-03,1391.569946,158.970001,38.830002,29.290001,1.315616,03-05-2012
2012-05-07,1369.579956,159.080002,37.049999,29.209999,1.306165,07-05-2012
2012-05-08,1363.719971,156.0,36.869999,28.65,1.299545,08-05-2012
2012-05-09,1354.579956,154.470001,36.52,28.379999,1.293661,09-05-2012
2012-05-10,1357.98999,154.770004,36.610001,28.25,1.293494,10-05-2012
2012-05-14,1338.349976,151.330002,35.610001,27.42,1.283203,14-05-2012
2012-05-15,1330.660034,149.740005,35.279999,26.860001,1.273561,15-05-2012
2012-05-16,1324.800049,149.460007,35.049999,26.370001,1.273075,16-05-2012
2012-05-17,1304.859985,152.800003,35.040001,27.24,1.269841,17-05-2012
2012-05-21,1315.98999,154.649994,35.150002,27.68,1.281066,21-05-2012
2012-05-22,1316.630005,152.080002,34.48,27.34,1.266464,22-05-2012
2012-05-23,1318.859985,151.619995,34.09,27.049999,1.256124,23-05-2012
2012-05-24,1320.680054,151.410004,34.259998,27.440001,1.253604,24-05-2012
2012-05-29,1332.420044,151.020004,34.23,27.1,1.247816,29-05-2012
2012-05-30,1313.319946,151.910004,33.02,27.120001,1.237471,30-05-2012
2012-05-31,1310.329956,151.619995,32.610001,26.959999,1.236247,31-05-2012
2012-06-04,1278.180054,157.320007,31.76,27.459999,1.250938,04-06-2012
2012-06-05,1285.5,157.139999,31.76,27.719999,1.246261,05-06-2012
2012-06-06,1315.130005,157.210007,32.150002,28.51,1.257387,06-06-2012
2012-06-07,1314.98999,154.5,31.719999,27.790001,1.257071,07-06-2012
2012-06-11,1308.930054,155.360001,30.700001,27.790001,1.247816,11-06-2012
2012-06-12,1324.180054,156.460007,31.42,28.120001,1.250469,12-06-2012
2012-06-13,1314.880005,157.119995,31.1,28.01,1.257387,13-06-2012
2012-06-14,1329.099976,157.75,31.73,27.82,1.262786,14-06-2012
2012-06-18,1344.780029,157.929993,31.32,27.870001,1.259763,18-06-2012
2012-06-19,1357.97998,157.160004,31.68,27.639999,1.26807,19-06-2012
2012-06-20,1355.689941,155.970001,30.49,27.26,1.26807,20-06-2012
2012-06-21,1325.51001,152.020004,29.459999,26.120001,1.255178,21-06-2012
2012-06-25,1313.719971,153.759995,29.799999,26.709999,1.250469,25-06-2012
2012-06-26,1319.98999,152.619995,29.809999,26.299999,1.248751,26-06-2012
2012-06-27,1331.849976,152.830002,30.200001,26.129999,1.247349,27-06-2012
2012-06-28,1329.040039,151.050003,29.5,25.629999,1.244091,28-06-2012
2012-07-02,1365.51001,155.089996,31.43,26.73,1.258178,02-07-2012
2012-07-03,1374.02002,157.460007,32.939999,27.49,1.260557,03-07-2012
2012-07-05,1367.579956,155.679993,32.619999,26.879999,1.239157,05-07-2012
2012-07-09,1352.459961,154.039993,32.169998,26.540001,1.23183,09-07-2012
2012-07-10,1341.469971,152.149994,31.52,26.059999,1.22564,10-07-2012
2012-07-11,1341.449951,152.990005,32.330002,26.25,1.224725,11-07-2012
2012-07-12,1334.76001,152.589996,32.200001,26.35,1.219274,12-07-2012
2012-07-16,1353.640015,154.210007,33.119999,26.49,1.226843,16-07-2012
2012-07-17,1363.670044,153.470001,33.380001,26.469999,1.229559,17-07-2012
2012-07-18,1372.780029,153.050003,33.689999,26.42,1.227747,18-07-2012
2012-07-19,1376.51001,153.380005,34.639999,26.42,1.227687,19-07-2012
2012-07-23,1350.52002,153.029999,33.0,26.209999,1.212415,23-07-2012
2012-07-24,1338.310059,153.520004,33.150002,26.219999,1.206185,24-07-2012
2012-07-25,1337.890015,155.669998,33.209999,26.530001,1.214034,25-07-2012
2012-07-26,1360.02002,156.770004,33.41,26.709999,1.228049,26-07-2012
2012-07-30,1385.300049,157.429993,33.450001,27.360001,1.225941,30-07-2012
2012-07-31,1379.319946,156.490005,32.68,27.120001,1.229407,31-07-2012
2012-08-01,1375.319946,155.139999,33.169998,26.540001,1.22414,01-08-2012
2012-08-02,1365.0,154.130005,32.599998,26.309999,1.218027,02-08-2012
2012-08-06,1394.22998,156.300003,34.419998,27.110001,1.239004,06-08-2012
2012-08-07,1401.349976,156.279999,34.91,27.27,1.238697,07-08-2012
2012-08-08,1402.219971,156.479996,34.869999,27.209999,1.237333,08-08-2012
2012-08-09,1402.800049,156.990005,34.93,27.290001,1.229407,09-08-2012
2012-08-13,1404.109985,155.990005,34.66,26.92,1.232742,13-08-2012
2012-08-14,1403.930054,155.130005,34.919998,26.959999,1.23259,14-08-2012
2012-08-15,1405.530029,155.630005,35.189999,26.969999,1.228954,15-08-2012
2012-08-16,1415.51001,156.559998,35.560001,27.370001,1.235788,16-08-2012
2012-08-20,1418.130005,157.259995,35.830002,27.950001,1.23533,20-08-2012
2012-08-21,1413.170044,158.830002,35.98,28.370001,1.247661,21-08-2012
2012-08-22,1413.48999,160.539993,36.220001,28.92,1.253447,22-08-2012
2012-08-23,1402.079956,161.889999,35.759998,29.6,1.256124,23-08-2012
2012-08-27,1410.439941,161.360001,35.610001,29.74,1.250156,27-08-2012
2012-08-28,1409.300049,161.639999,35.790001,29.93,1.257229,28-08-2012
2012-08-29,1410.48999,160.589996,35.380001,29.75,1.253133,29-08-2012
2012-08-30,1399.47998,160.520004,35.259998,29.440001,1.251095,30-08-2012
2012-09-04,1404.939941,164.479996,35.509998,31.360001,1.253447,04-09-2012
2012-09-05,1403.439941,164.309998,35.57,31.27,1.260239,05-09-2012
2012-09-06,1432.119995,164.889999,35.23,31.67,1.263264,06-09-2012
2012-09-10,1429.079956,167.289993,35.849998,32.290001,1.276161,10-09-2012
2012-09-11,1433.560059,167.899994,36.110001,32.41,1.285182,11-09-2012
2012-09-12,1436.560059,167.919998,36.040001,32.209999,1.290323,12-09-2012
2012-09-13,1459.98999,171.309998,36.509998,33.610001,1.299376,13-09-2012
2012-09-17,1461.189941,170.399994,35.75,32.990002,1.311011,17-09-2012
2012-09-18,1459.319946,171.720001,35.57,33.709999,1.304631,18-09-2012
2012-09-19,1461.050049,171.740005,34.119999,33.57,1.305824,19-09-2012
2012-09-20,1460.26001,171.470001,34.509998,33.580002,1.297353,20-09-2012
2012-09-24,1456.890015,171.050003,34.09,32.93,1.294163,24-09-2012
2012-09-25,1441.589966,170.770004,33.75,32.68,1.290006,25-09-2012
2012-09-26,1433.319946,169.809998,33.34,32.869999,1.288162,26-09-2012
2012-09-27,1447.150024,172.339996,34.150002,33.580002,1.291322,27-09-2012
2012-10-01,1444.48999,172.289993,34.25,33.650002,1.288826,01-10-2012
2012-10-02,1445.75,172.100006,34.02,33.5,1.291656,02-10-2012
2012-10-03,1450.98999,172.410004,32.610001,33.509998,1.292324,03-10-2012
2012-10-04,1461.400024,173.610001,33.939999,33.93,1.301744,04-10-2012
2012-10-08,1455.880005,172.050003,33.220001,32.970001,1.29769,08-10-2012
2012-10-09,1441.47998,170.990005,34.18,32.830002,1.285843,09-10-2012
2012-10-10,1432.560059,170.839996,33.84,32.950001,1.285843,10-10-2012
2012-10-11,1432.839966,171.320007,34.290001,32.900002,1.293326,11-10-2012
2012-10-15,1440.130005,168.350006,34.0,31.66,1.296849,15-10-2012
2012-10-16,1454.920044,169.419998,34.130001,31.93,1.310788,16-10-2012
2012-10-17,1460.910034,169.539993,34.099998,32.119999,1.311648,17-10-2012
2012-10-18,1457.339966,168.789993,34.07,31.73,1.306916,18-10-2012
2012-10-22,1433.819946,167.580002,32.900002,31.389999,1.307019,22-10-2012
2012-10-23,1413.109985,165.429993,31.969999,30.68,1.297353,23-10-2012
2012-10-24,1408.75,164.860001,31.629999,30.709999,1.296512,24-10-2012
2012-10-25,1412.969971,166.020004,31.780001,31.120001,1.293828,25-10-2012
2012-10-31,1412.160034,166.830002,31.780001,31.27,1.29626,31-10-2012
2012-11-01,1427.589966,166.070007,32.060001,31.219999,1.296512,01-11-2012
2012-11-02,1414.199951,162.600006,31.35,29.950001,1.294834,02-11-2012
2012-11-05,1417.26001,163.229996,31.610001,30.17,1.282791,05-11-2012
2012-11-06,1428.390015,166.300003,32.560001,31.01,1.280246,06-11-2012
2012-11-07,1394.530029,166.490005,31.209999,30.83,1.280803,07-11-2012
2012-11-08,1377.51001,167.990005,31.299999,31.379999,1.275998,08-11-2012
2012-11-09,1379.849976,167.820007,31.73,31.540001,1.274535,09-11-2012
2012-11-12,1380.030029,167.449997,31.59,31.370001,1.272394,12-11-2012
2012-11-13,1374.530029,167.100006,31.41,31.4,1.270971,13-11-2012
2012-11-14,1355.48999,167.139999,31.77,31.639999,1.270971,14-11-2012
2012-11-15,1353.329956,166.089996,31.49,31.530001,1.273237,15-11-2012
2012-11-16,1359.880005,165.880005,31.93,31.209999,1.278445,16-11-2012
2012-11-19,1386.890015,167.869995,32.669998,32.049999,1.27595,19-11-2012
2012-11-20,1387.810059,167.389999,31.950001,32.110001,1.276944,20-11-2012
2012-11-21,1391.030029,167.559998,32.119999,32.290001,1.281443,21-11-2012
2012-11-23,1409.150024,169.610001,32.32,32.98,1.287515,23-11-2012
2012-11-26,1406.290039,169.429993,32.189999,33.02,1.296596,26-11-2012
2012-11-27,1398.939941,168.710007,31.98,32.93,1.298701,27-11-2012
2012-11-28,1409.930054,166.550003,31.790001,32.619999,1.293828,28-11-2012
2012-11-29,1415.949951,167.179993,32.169998,33.130001,1.295337,29-11-2012
2012-11-30,1416.180054,166.050003,32.560001,32.360001,1.297353,30-11-2012
2012-12-03,1409.459961,166.130005,32.599998,32.52,1.29968,03-12-2012
